FECHA_INGRESO,RESULTADO,municipio_resx
2020-04-27,15,"MÉXICO,TLALNEPANTLA DE BAZ"
2020-04-27,9,"MÉXICO,TOLUCA"
2020-04-27,1,"MÉXICO,TULTEPEC"
2020-04-27,17,"MÉXICO,TULTITLÁN"
2020-04-27,7,"MÉXICO,VALLE DE CHALCO SOLIDARIDAD"
2020-04-27,1,"MÉXICO,VILLA GUERRERO"
2020-04-27,2,"MÉXICO,XALATLACO"
2020-04-27,4,"MÉXICO,ZINACANTEPEC"
2020-04-27,3,"MÉXICO,ZUMPANGO"
2020-04-27,1,"NAYARIT,BAHÍA DE BANDERAS"
2020-04-27,1,"NAYARIT,SAN BLAS"
2020-04-27,1,"NAYARIT,SANTIAGO IXCUINTLA"
2020-04-27,8,"NAYARIT,TEPIC"
2020-04-27,5,"NUEVO LEÓN,APODACA"
2020-04-27,1,"NUEVO LEÓN,EL CARMEN"
2020-04-27,1,"NUEVO LEÓN,GARCÍA"
2020-04-27,1,"NUEVO LEÓN,GENERAL ESCOBEDO"
2020-04-27,1,"NUEVO LEÓN,GUADALUPE"
2020-04-27,2,"NUEVO LEÓN,JUÁREZ"
2020-04-27,3,"NUEVO LEÓN,LINARES"
2020-04-27,3,"NUEVO LEÓN,MONTERREY"
2020-04-27,1,"NUEVO LEÓN,PESQUERÍA"
2020-04-27,1,"NUEVO LEÓN,SALINAS VICTORIA"
2020-04-27,1,"NUEVO LEÓN,SAN NICOLÁS DE LOS GARZA"
2020-04-27,1,"OAXACA,CHAHUITES"
2020-04-27,1,"OAXACA,CUILÁPAM DE GUERRERO"
2020-04-27,1,"OAXACA,JUCHITÁN DE ZARAGOZA"
2020-04-27,1,"OAXACA,OAXACA DE JUÁREZ"
2020-04-27,1,"OAXACA,SAN ANTONINO CASTILLO VELASCO"
2020-04-27,1,"OAXACA,SAN JUAN BAUTISTA TUXTEPEC"
2020-04-27,2,"OAXACA,SANTA CRUZ XOXOCOTLÁN"
2020-04-27,1,"OAXACA,VILLA DE ZAACHILA"
2020-04-27,1,"PUEBLA,CORONANGO"
2020-04-27,1,"PUEBLA,DOMINGO ARENAS"
2020-04-27,1,"PUEBLA,HUAUCHINANGO"
2020-04-27,2,"PUEBLA,HUEHUETLÁN EL CHICO"
2020-04-27,2,"PUEBLA,IZÚCAR DE MATAMOROS"
2020-04-27,1,"PUEBLA,LOS REYES DE JUÁREZ"
2020-04-27,17,"PUEBLA,PUEBLA"
2020-04-27,1,"PUEBLA,SAN ANDRÉS CHOLULA"
2020-04-27,1,"PUEBLA,TECALI DE HERRERA"
2020-04-27,3,"PUEBLA,TEHUACÁN"
2020-04-27,1,"PUEBLA,XICOTEPEC"
2020-04-27,1,"PUEBLA,XIUTETELCO"
2020-04-27,1,"PUEBLA,ZACAPOAXTLA"
2020-04-27,1,"PUEBLA,ZACATLÁN"
2020-04-27,1,"PUEBLA,ZINACATEPEC"
2020-04-27,3,"QUERÉTARO,QUERÉTARO"
2020-04-27,29,"QUINTANA ROO,BENITO JUÁREZ"
2020-04-27,2,"QUINTANA ROO,ISLA MUJERES"
2020-04-27,2,"QUINTANA ROO,OTHÓN P. BLANCO"
2020-04-27,9,"QUINTANA ROO,SOLIDARIDAD"
2020-04-27,1,"QUINTANA ROO,TULUM"
2020-04-27,1,"SAN LUIS POTOSÍ,CIUDAD VALLES"
2020-04-27,7,"SAN LUIS POTOSÍ,SAN LUIS POTOSÍ"
2020-04-27,3,"SAN LUIS POTOSÍ,SOLEDAD DE GRACIANO SÁNCHEZ"
2020-04-27,1,"SAN LUIS POTOSÍ,TAMAZUNCHALE"
2020-04-27,2,"SAN LUIS POTOSÍ,VILLA DE ARISTA"
2020-04-27,13,"SINALOA,AHOME"
2020-04-27,3,"SINALOA,ANGOSTURA"
2020-04-27,1,"SINALOA,BADIRAGUATO"
2020-04-27,38,"SINALOA,CULIACÁN"
2020-04-27,1,"SINALOA,EL FUERTE"
2020-04-27,1,"SINALOA,ELOTA"
2020-04-27,2,"SINALOA,GUASAVE"
2020-04-27,14,"SINALOA,MAZATLÁN"
2020-04-27,1,"SINALOA,MOCORITO"
2020-04-27,2,"SINALOA,NAVOLATO"
2020-04-27,1,"SINALOA,SALVADOR ALVARADO"
2020-04-27,1,"SINALOA,SINALOA"
2020-04-27,2,"SONORA,AGUA PRIETA"
2020-04-27,1,"SONORA,CABORCA"
2020-04-27,4,"SONORA,CAJEME"
2020-04-27,3,"SONORA,GUAYMAS"
2020-04-27,9,"SONORA,HERMOSILLO"
2020-04-27,1,"SONORA,IMURIS"
2020-04-27,6,"SONORA,NOGALES"
2020-04-27,9,"SONORA,SAN LUIS RÍO COLORADO"
2020-04-27,1,"TABASCO,BALANCÁN"
2020-04-27,1,"TABASCO,CENTLA"
2020-04-27,39,"TABASCO,CENTRO"
2020-04-27,5,"TABASCO,COMALCALCO"
2020-04-27,2,"TABASCO,CUNDUACÁN"
2020-04-27,3,"TABASCO,CÁRDENAS"
2020-04-27,1,"TABASCO,EMILIANO ZAPATA"
2020-04-27,2,"TABASCO,HUIMANGUILLO"
2020-04-27,2,"TABASCO,JALPA DE MÉNDEZ"
2020-04-27,2,"TABASCO,NACAJUCA"
2020-04-27,1,"TABASCO,PARAÍSO"
2020-04-27,2,"TAMAULIPAS,ALTAMIRA"
2020-04-27,3,"TAMAULIPAS,CIUDAD MADERO"
2020-04-27,13,"TAMAULIPAS,MATAMOROS"
2020-04-27,1,"TAMAULIPAS,NUEVO LAREDO"
2020-04-27,1,"TAMAULIPAS,TAMPICO"
2020-04-27,6,"TAMAULIPAS,VICTORIA"
2020-04-27,4,"TAMAULIPAS,XICOTÉNCATL"
2020-04-27,1,"TLAXCALA,APIZACO"
2020-04-27,1,"TLAXCALA,CALPULALPAN"
2020-04-27,1,"TLAXCALA,HUAMANTLA"
2020-04-27,1,"TLAXCALA,HUEYOTLIPAN"
2020-04-27,1,"TLAXCALA,SANTA ANA NOPALUCAN"
2020-04-27,1,"TLAXCALA,TEPETITLA DE LARDIZÁBAL"
2020-04-27,4,"TLAXCALA,TLAXCALA"
2020-04-27,1,"TLAXCALA,YAUHQUEMEHCAN"
2020-04-27,3,"TLAXCALA,ZACATELCO"
2020-04-27,2,"VERACRUZ DE IGNACIO DE LA LLAVE,ALVARADO"
2020-04-27,5,"VERACRUZ DE IGNACIO DE LA LLAVE,BOCA DEL RÍO"
2020-04-27,1,"VERACRUZ DE IGNACIO DE LA LLAVE,CATEMACO"
2020-04-27,13,"VERACRUZ DE IGNACIO DE LA LLAVE,COATZACOALCOS"
2020-04-27,1,"VERACRUZ DE IGNACIO DE LA LLAVE,COATZINTLA"
2020-04-27,1,"VERACRUZ DE IGNACIO DE LA LLAVE,COYUTLA"
2020-04-27,3,"VERACRUZ DE IGNACIO DE LA LLAVE,CÓRDOBA"
2020-04-27,1,"VERACRUZ DE IGNACIO DE LA LLAVE,FORTÍN"
2020-04-27,1,"VERACRUZ DE IGNACIO DE LA LLAVE,JALACINGO"
2020-04-27,1,"VERACRUZ DE IGNACIO DE LA LLAVE,JAMAPA"
2020-04-27,1,"VERACRUZ DE IGNACIO DE LA LLAVE,JÁLTIPAN"
2020-04-27,1,"VERACRUZ DE IGNACIO DE LA LLAVE,LA ANTIGUA"
2020-04-27,1,"VERACRUZ DE IGNACIO DE LA LLAVE,MISANTLA"
2020-04-27,1,"VERACRUZ DE IGNACIO DE LA LLAVE,ORIZABA"
2020-04-27,11,"VERACRUZ DE IGNACIO DE LA LLAVE,POZA RICA DE HIDALGO"
2020-04-27,1,"VERACRUZ DE IGNACIO DE LA LLAVE,SAN ANDRÉS TUXTLA"
2020-04-27,1,"VERACRUZ DE IGNACIO DE LA LLAVE,SANTIAGO TUXTLA"
2020-04-27,1,"VERACRUZ DE IGNACIO DE LA LLAVE,TIERRA BLANCA"
2020-04-27,2,"VERACRUZ DE IGNACIO DE LA LLAVE,TIHUATLÁN"
2020-04-27,1,"VERACRUZ DE IGNACIO DE LA LLAVE,TUXPAN"
2020-04-27,17,"VERACRUZ DE IGNACIO DE LA LLAVE,VERACRUZ"
2020-04-27,1,"YUCATÁN,ESPITA"
2020-04-27,1,"YUCATÁN,HALACHÓ"
2020-04-27,1,"YUCATÁN,HUNUCMÁ"
2020-04-27,1,"YUCATÁN,KANASÍN"
2020-04-27,1,"YUCATÁN,KINCHIL"
2020-04-27,1,"YUCATÁN,MAXCANÚ"
2020-04-27,1,"YUCATÁN,MUNA"
2020-04-27,1,"YUCATÁN,MUXUPIP"
2020-04-27,20,"YUCATÁN,MÉRIDA"
2020-04-27,1,"YUCATÁN,PROGRESO"
2020-04-27,2,"YUCATÁN,SACALUM"
2020-04-27,1,"YUCATÁN,SAMAHIL"
2020-04-27,2,"YUCATÁN,SANAHCAT"
2020-04-27,2,"YUCATÁN,SEYÉ"
2020-04-27,1,"YUCATÁN,TEMOZÓN"
2020-04-27,1,"YUCATÁN,VALLADOLID"
2020-04-27,1,"ZACATECAS,GUADALUPE"
2020-04-27,1,"ZACATECAS,LORETO"
2020-04-27,1,"ZACATECAS,TEPECHITLÁN"
2020-04-27,1,"ZACATECAS,ZACATECAS"
2020-04-28,30,"AGUASCALIENTES,AGUASCALIENTES"
2020-04-28,1,"AGUASCALIENTES,CALVILLO"
2020-04-28,1,"AGUASCALIENTES,RINCÓN DE ROMOS"
2020-04-28,8,"BAJA CALIFORNIA,ENSENADA"
2020-04-28,27,"BAJA CALIFORNIA,MEXICALI"
2020-04-28,2,"BAJA CALIFORNIA,PLAYAS DE ROSARITO"
2020-04-28,9,"BAJA CALIFORNIA,TECATE"
2020-04-28,52,"BAJA CALIFORNIA,TIJUANA"
2020-04-28,3,"BAJA CALIFORNIA SUR,LA PAZ"
2020-04-28,1,"BAJA CALIFORNIA SUR,LOS CABOS"
2020-04-28,1,"CAMPECHE,CAMPECHE"
2020-04-28,4,"CAMPECHE,CARMEN"
2020-04-28,1,"CAMPECHE,CHAMPOTÓN"
2020-04-28,1,"CHIAPAS,PALENQUE"
2020-04-28,4,"CHIAPAS,TAPACHULA"
2020-04-28,3,"CHIAPAS,TONALÁ"
2020-04-28,1,"CHIAPAS,TUXTLA GUTIÉRREZ"
2020-04-28,1,"CHIHUAHUA,AHUMADA"
2020-04-28,31,"CHIHUAHUA,CHIHUAHUA"
2020-04-28,1,"CHIHUAHUA,DELICIAS"
2020-04-28,1,"CHIHUAHUA,GALEANA"
2020-04-28,1,"CHIHUAHUA,JIMÉNEZ"
2020-04-28,23,"CHIHUAHUA,JUÁREZ"
2020-04-28,1,"CHIHUAHUA,MEOQUI"
2020-04-28,23,"CIUDAD DE MÉXICO,AZCAPOTZALCO"
2020-04-28,17,"CIUDAD DE MÉXICO,BENITO JUÁREZ"
2020-04-28,37,"CIUDAD DE MÉXICO,COYOACÁN"
2020-04-28,6,"CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS"
2020-04-28,38,"CIUDAD DE MÉXICO,CUAUHTÉMOC"
2020-04-28,65,"CIUDAD DE MÉXICO,GUSTAVO A. MADERO"
2020-04-28,45,"CIUDAD DE MÉXICO,IZTACALCO"
2020-04-28,114,"CIUDAD DE MÉXICO,IZTAPALAPA"
2020-04-28,5,"CIUDAD DE MÉXICO,LA MAGDALENA CONTRERAS"
2020-04-28,21,"CIUDAD DE MÉXICO,MIGUEL HIDALGO"
2020-04-28,16,"CIUDAD DE MÉXICO,MILPA ALTA"
2020-04-28,32,"CIUDAD DE MÉXICO,TLALPAN"
2020-04-28,37,"CIUDAD DE MÉXICO,TLÁHUAC"
2020-04-28,25,"CIUDAD DE MÉXICO,VENUSTIANO CARRANZA"
2020-04-28,26,"CIUDAD DE MÉXICO,XOCHIMILCO"
2020-04-28,31,"CIUDAD DE MÉXICO,ÁLVARO OBREGÓN"
2020-04-28,8,"COAHUILA DE ZARAGOZA,MONCLOVA"
2020-04-28,2,"COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS"
2020-04-28,3,"COAHUILA DE ZARAGOZA,SACRAMENTO"
2020-04-28,1,"COAHUILA DE ZARAGOZA,SALTILLO"
2020-04-28,4,"COAHUILA DE ZARAGOZA,TORREÓN"
2020-04-28,1,"DURANGO,GENERAL SIMÓN BOLÍVAR"
2020-04-28,1,"DURANGO,GÓMEZ PALACIO"
2020-04-28,1,"DURANGO,NOMBRE DE DIOS"
2020-04-28,2,"GUANAJUATO,CELAYA"
2020-04-28,3,"GUANAJUATO,IRAPUATO"
2020-04-28,1,"GUANAJUATO,JARAL DEL PROGRESO"
2020-04-28,7,"GUANAJUATO,LEÓN"
2020-04-28,2,"GUANAJUATO,ROMITA"
2020-04-28,1,"GUANAJUATO,SALAMANCA"
2020-04-28,1,"GUANAJUATO,SAN MIGUEL DE ALLENDE"
2020-04-28,20,"GUERRERO,ACAPULCO DE JUÁREZ"
2020-04-28,1,"GUERRERO,AYUTLA DE LOS LIBRES"
2020-04-28,4,"GUERRERO,CHILPANCINGO DE LOS BRAVO"
2020-04-28,1,"GUERRERO,IGUALA DE LA INDEPENDENCIA"
2020-04-28,2,"GUERRERO,TLAPA DE COMONFORT"
2020-04-28,1,"GUERRERO,XOCHIHUEHUETLÁN"
2020-04-28,1,"HIDALGO,ACATLÁN"
2020-04-28,2,"HIDALGO,ATITALAQUIA"
2020-04-28,1,"HIDALGO,ATOTONILCO EL GRANDE"
2020-04-28,1,"HIDALGO,EMILIANO ZAPATA"
2020-04-28,1,"HIDALGO,JACALA DE LEDEZMA"
2020-04-28,1,"HIDALGO,MINERAL DE LA REFORMA"
2020-04-28,4,"HIDALGO,PACHUCA DE SOTO"
2020-04-28,2,"HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO"
2020-04-28,1,"HIDALGO,TECOZAUTLA"
2020-04-28,3,"HIDALGO,TIZAYUCA"
2020-04-28,1,"HIDALGO,TOLCAYUCA"
2020-04-28,1,"HIDALGO,TULA DE ALLENDE"
2020-04-28,5,"HIDALGO,TULANCINGO DE BRAVO"
2020-04-28,2,"HIDALGO,ZAPOTLÁN DE JUÁREZ"
2020-04-28,1,"HIDALGO,ZEMPOALA"
2020-04-28,2,"JALISCO,AMECA"
2020-04-28,2,"JALISCO,GUADALAJARA"
2020-04-28,1,"JALISCO,HUEJÚCAR"
2020-04-28,3,"JALISCO,OCOTLÁN"
2020-04-28,2,"JALISCO,PUERTO VALLARTA"
2020-04-28,2,"JALISCO,SAN PEDRO TLAQUEPAQUE"
2020-04-28,1,"JALISCO,TLAJOMULCO DE ZÚÑIGA"
2020-04-28,1,"JALISCO,TONALÁ"
2020-04-28,4,"MICHOACÁN DE OCAMPO,APATZINGÁN"
2020-04-28,1,"MICHOACÁN DE OCAMPO,COAHUAYANA"
2020-04-28,1,"MICHOACÁN DE OCAMPO,HIDALGO"
2020-04-28,1,"MICHOACÁN DE OCAMPO,HUANDACAREO"
2020-04-28,1,"MICHOACÁN DE OCAMPO,HUETAMO"
2020-04-28,12,"MICHOACÁN DE OCAMPO,LÁZARO CÁRDENAS"
2020-04-28,2,"MICHOACÁN DE OCAMPO,MARAVATÍO"
2020-04-28,2,"MICHOACÁN DE OCAMPO,MORELIA"
2020-04-28,1,"MICHOACÁN DE OCAMPO,NOCUPÉTARO"
2020-04-28,1,"MICHOACÁN DE OCAMPO,PURUÁNDIRO"
2020-04-28,1,"MICHOACÁN DE OCAMPO,PÁTZCUARO"
2020-04-28,1,"MICHOACÁN DE OCAMPO,ZINAPÉCUARO"
2020-04-28,1,"MICHOACÁN DE OCAMPO,ZITÁCUARO"
2020-04-28,1,"MORELOS,ATLATLAHUCAN"
2020-04-28,5,"MORELOS,CUAUTLA"
2020-04-28,10,"MORELOS,CUERNAVACA"
2020-04-28,1,"MORELOS,EMILIANO ZAPATA"
2020-04-28,3,"MORELOS,JIUTEPEC"
2020-04-28,1,"MORELOS,MIACATLÁN"
2020-04-28,2,"MORELOS,TEMIXCO"
2020-04-28,1,"MORELOS,TEPALCINGO"
2020-04-28,3,"MORELOS,TLALTIZAPÁN DE ZAPATA"
2020-04-28,2,"MORELOS,TLAQUILTENANGO"
2020-04-28,1,"MORELOS,YAUTEPEC"
2020-04-28,3,"MÉXICO,ACOLMAN"
2020-04-28,1,"MÉXICO,ALMOLOYA DE JUÁREZ"
2020-04-28,1,"MÉXICO,AMECAMECA"
2020-04-28,5,"MÉXICO,ATIZAPÁN DE ZARAGOZA"
2020-04-28,1,"MÉXICO,ATLACOMULCO"
2020-04-28,1,"MÉXICO,CALIMAYA"
2020-04-28,1,"MÉXICO,CAPULHUAC"
2020-04-28,21,"MÉXICO,CHALCO"
2020-04-28,3,"MÉXICO,CHICOLOAPAN"
2020-04-28,1,"MÉXICO,CHICONCUAC"
2020-04-28,15,"MÉXICO,CHIMALHUACÁN"
2020-04-28,4,"MÉXICO,COACALCO DE BERRIOZÁBAL"
2020-04-28,3,"MÉXICO,COCOTITLÁN"
2020-04-28,1,"MÉXICO,COYOTEPEC"
2020-04-28,4,"MÉXICO,CUAUTITLÁN"
2020-04-28,15,"MÉXICO,CUAUTITLÁN IZCALLI"
2020-04-28,39,"MÉXICO,ECATEPEC DE MORELOS"
2020-04-28,1,"MÉXICO,HUEHUETOCA"
2020-04-28,9,"MÉXICO,HUIXQUILUCAN"
2020-04-28,21,"MÉXICO,IXTAPALUCA"
2020-04-28,1,"MÉXICO,JILOTEPEC"
2020-04-28,2,"MÉXICO,JIQUIPILCO"
2020-04-28,11,"MÉXICO,LA PAZ"
2020-04-28,2,"MÉXICO,LERMA"
2020-04-28,1,"MÉXICO,MELCHOR OCAMPO"
2020-04-28,1,"MÉXICO,METEPEC"
2020-04-28,20,"MÉXICO,NAUCALPAN DE JUÁREZ"
2020-04-28,47,"MÉXICO,NEZAHUALCÓYOTL"
2020-04-28,13,"MÉXICO,NICOLÁS ROMERO"
2020-04-28,1,"MÉXICO,OTUMBA"
2020-04-28,1,"MÉXICO,OZUMBA"
2020-04-28,1,"MÉXICO,SAN ANTONIO LA ISLA"
2020-04-28,3,"MÉXICO,SAN FELIPE DEL PROGRESO"
2020-04-28,1,"MÉXICO,SAN MARTÍN DE LAS PIRÁMIDES"
2020-04-28,1,"MÉXICO,SAN MATEO ATENCO"
2020-04-28,7,"MÉXICO,TECÁMAC"
2020-04-28,1,"MÉXICO,TEMAMATLA"
2020-04-28,1,"MÉXICO,TEMASCALAPA"
2020-04-28,1,"MÉXICO,TEMASCALCINGO"
2020-04-28,2,"MÉXICO,TEMOAYA"
2020-04-28,1,"MÉXICO,TENANCINGO"
2020-04-28,2,"MÉXICO,TENANGO DEL VALLE"
2020-04-28,1,"MÉXICO,TEOLOYUCAN"
2020-04-28,1,"MÉXICO,TEOTIHUACÁN"
2020-04-28,1,"MÉXICO,TEPETLIXPA"
2020-04-28,2,"MÉXICO,TEPOTZOTLÁN"
2020-04-28,4,"MÉXICO,TEXCOCO"
2020-04-28,1,"MÉXICO,TEZOYUCA"
2020-04-28,1,"MÉXICO,TIANGUISTENCO"
2020-04-28,1,"MÉXICO,TLALMANALCO"
2020-04-28,15,"MÉXICO,TLALNEPANTLA DE BAZ"
2020-04-28,9,"MÉXICO,TOLUCA"
2020-04-28,4,"MÉXICO,TULTEPEC"
2020-04-28,14,"MÉXICO,TULTITLÁN"
2020-04-28,1,"MÉXICO,VALLE DE BRAVO"
2020-04-28,14,"MÉXICO,VALLE DE CHALCO SOLIDARIDAD"
2020-04-28,1,"MÉXICO,XALATLACO"
2020-04-28,6,"MÉXICO,ZUMPANGO"
2020-04-28,1,"NAYARIT,ROSAMORADA"
2020-04-28,2,"NAYARIT,SANTIAGO IXCUINTLA"
2020-04-28,10,"NAYARIT,TEPIC"
2020-04-28,1,"NAYARIT,TUXPAN"
2020-04-28,1,"NAYARIT,XALISCO"
2020-04-28,7,"NUEVO LEÓN,APODACA"
2020-04-28,5,"NUEVO LEÓN,GUADALUPE"
2020-04-28,7,"NUEVO LEÓN,JUÁREZ"
2020-04-28,4,"NUEVO LEÓN,MONTERREY"
2020-04-28,1,"NUEVO LEÓN,PESQUERÍA"
2020-04-28,1,"NUEVO LEÓN,SAN NICOLÁS DE LOS GARZA"
2020-04-28,2,"NUEVO LEÓN,SANTA CATARINA"
2020-04-28,1,"OAXACA,NAZARENO ETLA"
2020-04-28,3,"OAXACA,OAXACA DE JUÁREZ"
2020-04-28,5,"OAXACA,SALINA CRUZ"
2020-04-28,1,"OAXACA,SAN AGUSTÍN YATARENI"
2020-04-28,4,"OAXACA,SAN ANTONIO DE LA CAL"
2020-04-28,1,"OAXACA,SAN JUAN BAUTISTA TUXTEPEC"
2020-04-28,1,"OAXACA,SAN PABLO ETLA"
2020-04-28,1,"OAXACA,SANTA CRUZ XOXOCOTLÁN"
2020-04-28,1,"OAXACA,VILLA DE TAMAZULÁPAM DEL PROGRESO"
2020-04-28,1,"PUEBLA,AHUEHUETITLA"
2020-04-28,1,"PUEBLA,AJALPAN"
2020-04-28,1,"PUEBLA,CHIAUTZINGO"
2020-04-28,1,"PUEBLA,CUAUTLANCINGO"
2020-04-28,1,"PUEBLA,HUAUCHINANGO"
2020-04-28,1,"PUEBLA,HUEJOTZINGO"
2020-04-28,1,"PUEBLA,JUAN C. BONILLA"
2020-04-28,1,"PUEBLA,LOS REYES DE JUÁREZ"
2020-04-28,1,"PUEBLA,OLINTLA"
2020-04-28,20,"PUEBLA,PUEBLA"
2020-04-28,1,"PUEBLA,SAN FELIPE TEOTLALCINGO"
2020-04-28,1,"PUEBLA,SAN MARTÍN TEXMELUCAN"
2020-04-28,1,"PUEBLA,SAN MATÍAS TLALANCALECA"
2020-04-28,1,"PUEBLA,SAN PABLO ANICANO"
2020-04-28,7,"PUEBLA,TEHUACÁN"
2020-04-28,1,"PUEBLA,TEPEXI DE RODRÍGUEZ"
2020-04-28,1,"PUEBLA,ZACATLÁN"
2020-04-28,1,"PUEBLA,ZARAGOZA"
2020-04-28,1,"QUERÉTARO,COLÓN"
2020-04-28,6,"QUERÉTARO,QUERÉTARO"
2020-04-28,2,"QUERÉTARO,SAN JUAN DEL RÍO"
2020-04-28,35,"QUINTANA ROO,BENITO JUÁREZ"
2020-04-28,1,"QUINTANA ROO,LÁZARO CÁRDENAS"
2020-04-28,1,"QUINTANA ROO,OTHÓN P. BLANCO"
2020-04-28,4,"QUINTANA ROO,SOLIDARIDAD"
2020-04-28,1,"QUINTANA ROO,TULUM"
2020-04-28,1,"SAN LUIS POTOSÍ,CERRO DE SAN PEDRO"
2020-04-28,1,"SAN LUIS POTOSÍ,CIUDAD VALLES"
2020-04-28,7,"SAN LUIS POTOSÍ,SAN LUIS POTOSÍ"
2020-04-28,6,"SAN LUIS POTOSÍ,SOLEDAD DE GRACIANO SÁNCHEZ"
2020-04-28,1,"SAN LUIS POTOSÍ,TAMASOPO"
2020-04-28,1,"SAN LUIS POTOSÍ,TIERRA NUEVA"
2020-04-28,1,"SAN LUIS POTOSÍ,VILLA DE ARRIAGA"
2020-04-28,4,"SINALOA,AHOME"
2020-04-28,1,"SINALOA,ANGOSTURA"
2020-04-28,3,"SINALOA,COSALÁ"
2020-04-28,25,"SINALOA,CULIACÁN"
2020-04-28,1,"SINALOA,EL FUERTE"
2020-04-28,1,"SINALOA,ESCUINAPA"
2020-04-28,2,"SINALOA,GUASAVE"
2020-04-28,5,"SINALOA,MAZATLÁN"
2020-04-28,1,"SINALOA,MOCORITO"
2020-04-28,2,"SINALOA,NAVOLATO"
2020-04-28,1,"SINALOA,SINALOA"
2020-04-28,1,"SONORA,CABORCA"
2020-04-28,1,"SONORA,CAJEME"
2020-04-28,2,"SONORA,ETCHOJOA"
2020-04-28,7,"SONORA,HERMOSILLO"
2020-04-28,2,"SONORA,NAVOJOA"
2020-04-28,1,"SONORA,NOGALES"
2020-04-28,1,"SONORA,SAN LUIS RÍO COLORADO"
2020-04-28,1,"TABASCO,CENTLA"
2020-04-28,29,"TABASCO,CENTRO"
2020-04-28,3,"TABASCO,COMALCALCO"
2020-04-28,4,"TABASCO,CUNDUACÁN"
2020-04-28,4,"TABASCO,CÁRDENAS"
2020-04-28,1,"TABASCO,JALAPA"
2020-04-28,7,"TABASCO,JALPA DE MÉNDEZ"
2020-04-28,1,"TABASCO,JONUTA"
2020-04-28,1,"TABASCO,MACUSPANA"
2020-04-28,1,"TABASCO,NACAJUCA"
2020-04-28,4,"TABASCO,PARAÍSO"
2020-04-28,1,"TABASCO,TACOTALPA"
2020-04-28,1,"TABASCO,TENOSIQUE"
2020-04-28,2,"TAMAULIPAS,ALTAMIRA"
2020-04-28,3,"TAMAULIPAS,CIUDAD MADERO"
2020-04-28,11,"TAMAULIPAS,MATAMOROS"
2020-04-28,1,"TAMAULIPAS,NUEVO LAREDO"
2020-04-28,1,"TAMAULIPAS,REYNOSA"
2020-04-28,16,"TAMAULIPAS,TAMPICO"
2020-04-28,1,"TAMAULIPAS,TULA"
2020-04-28,1,"TAMAULIPAS,VALLE HERMOSO"
2020-04-28,6,"TAMAULIPAS,VICTORIA"
2020-04-28,2,"TLAXCALA,APIZACO"
2020-04-28,1,"TLAXCALA,CALPULALPAN"
2020-04-28,1,"TLAXCALA,CHIAUTEMPAN"
2020-04-28,1,"TLAXCALA,CUAPIAXTLA"
2020-04-28,1,"TLAXCALA,HUAMANTLA"
2020-04-28,2,"TLAXCALA,HUEYOTLIPAN"
2020-04-28,2,"TLAXCALA,NATÍVITAS"
2020-04-28,1,"TLAXCALA,PANOTLA"
2020-04-28,1,"TLAXCALA,PAPALOTLA DE XICOHTÉNCATL"
2020-04-28,1,"TLAXCALA,SAN DAMIÁN TEXÓLOC"
2020-04-28,3,"TLAXCALA,SAN PABLO DEL MONTE"
2020-04-28,1,"TLAXCALA,SANTA CATARINA AYOMETLA"
2020-04-28,5,"TLAXCALA,TLAXCALA"
2020-04-28,1,"TLAXCALA,TLAXCO"
2020-04-28,1,"TLAXCALA,YAUHQUEMEHCAN"
2020-04-28,1,"VERACRUZ DE IGNACIO DE LA LLAVE,ACAYUCAN"
2020-04-28,1,"VERACRUZ DE IGNACIO DE LA LLAVE,AGUA DULCE"
2020-04-28,1,"VERACRUZ DE IGNACIO DE LA LLAVE,ALVARADO"
2020-04-28,6,"VERACRUZ DE IGNACIO DE LA LLAVE,BOCA DEL RÍO"
2020-04-28,11,"VERACRUZ DE IGNACIO DE LA LLAVE,COATZACOALCOS"
2020-04-28,1,"VERACRUZ DE IGNACIO DE LA LLAVE,COSAMALOAPAN DE CARPIO"
2020-04-28,1,"VERACRUZ DE IGNACIO DE LA LLAVE,COSOLEACAQUE"
2020-04-28,1,"VERACRUZ DE IGNACIO DE LA LLAVE,CUITLÁHUAC"
2020-04-28,1,"VERACRUZ DE IGNACIO DE LA LLAVE,FORTÍN"
2020-04-28,1,"VERACRUZ DE IGNACIO DE LA LLAVE,IXTACZOQUITLÁN"
2020-04-28,1,"VERACRUZ DE IGNACIO DE LA LLAVE,JÁLTIPAN"
2020-04-28,4,"VERACRUZ DE IGNACIO DE LA LLAVE,MINATITLÁN"
2020-04-28,1,"VERACRUZ DE IGNACIO DE LA LLAVE,MISANTLA"
2020-04-28,1,"VERACRUZ DE IGNACIO DE LA LLAVE,NANCHITAL DE LÁZARO CÁRDENAS DEL RÍO"
2020-04-28,6,"VERACRUZ DE IGNACIO DE LA LLAVE,POZA RICA DE HIDALGO"
2020-04-28,1,"VERACRUZ DE IGNACIO DE LA LLAVE,RÍO BLANCO"
2020-04-28,3,"VERACRUZ DE IGNACIO DE LA LLAVE,TIHUATLÁN"
2020-04-28,32,"VERACRUZ DE IGNACIO DE LA LLAVE,VERACRUZ"
2020-04-28,1,"VERACRUZ DE IGNACIO DE LA LLAVE,ÁLAMO TEMAPACHE"
